Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
190.873779296875,191.25085261805762,189.4547462309282,189.62343971650407,42309400
189.43490600585938,191.3401840301744,188.8097513226368,190.79440205142186,34648500
185.4457550048828,189.5341303535584,185.1976736824305,189.5142796080912,51005900
188.52195739746094,189.11735863774422,186.59684388111853,187.37087155015982,36327000
188.53192138671875,191.51881559867596,187.6487523245995,190.04024519822877,52280100
188.82957458496094,190.7745388343773,188.05556206266323,188.15480064928906,53068000
189.82191467285156,190.70508365256933,189.16699143181853,189.29598343446253,49889100
190.77456665039062,191.09211806054816,188.45252874493116,189.9707854632458,75158300
192.5408935546875,193.49353258818425,191.04248767189634,191.41956102246726,50080500
192.8584442138672,193.82100104656786,191.548567440495,193.1462119125533,47471400
194.3667755126953,195.38886948576234,193.37445009094603,193.9003813531384,54156800
192.9874267578125,194.9919281725913,192.67980832687616,194.1881470745491,41181800
195.37893676757812,195.42855606321456,192.65004206608782,193.1561225415401,53103900
191.63784790039062,195.7857753291456,190.67529119421684,195.38883614317194,97010200
205.56021118164062,205.57014412683193,192.14398198197847,192.1638175889916,172373300
211.4347686767578,218.51003809526938,205.3121079690946,205.77850209290926,198134300
212.5957794189453,215.08651049080893,209.97604121171418,213.09194207290335,97862700
210.8592071533203,213.51863167298376,209.67833763090172,212.20877015870124,70122700
215.00714111328125,217.26964179829142,211.08745883873982,211.7324642876032,93728300
212.6453857421875,216.95208913019513,211.36529274424583,215.9200623200828,79943300
208.07077026367188,212.59578653831548,207.24715355520107,212.28815296354617,86172500
205.89759826660156,210.26382387597764,205.5205097773767,208.77533580800622,241805100
206.5426025390625,211.06760381745957,205.00449518251241,206.12582769938734,80727000
207.4654541015625,209.75772308170346,207.0089778092255,207.54482679949032,55549700
211.61338806152344,213.2110325348534,209.0234182045521,209.87681864015101,66213200
212.4568634033203,214.0842763709762,210.7202940415425,213.04233172557286,49772700
209.00357055664062,214.41175609103416,208.686034302842,214.1140554431902,82542700
215.08651733398438,215.84067914098924,210.29358412725625,210.46227761796723,60402900
218.57952880859375,218.68868521261126,213.44920810314017,214.4911377013164,58046200
219.84970092773438,219.84970092773438,217.34903661716913,218.31159349071294,37369800
224.60292053222656,224.71207692855523,219.94891212590596,219.94891212590596,60412400
226.07154846191406,226.1013170084402,221.53661474646515,225.3471401186269,59085900
226.9249725341797,227.63944805659358,224.63270320880366,226.18072846013894,48076100
231.1919708251953,231.2912094233167,227.49060126886744,227.54022056792812,62627700
225.823486328125,230.60648662367137,224.03729767642758,229.61416127735984,64710600
228.7706756591797,230.8545649156238,226.92494993371525,227.16311346469493,53046500
232.60105895996094,235.409341553401,231.30111515749465,234.66509753137677,62631300
233.01785278320312,234.4567215545301,230.54695713829173,233.19646408342908,43234300
227.12342834472656,229.6836295353235,224.9006141352506,227.68904591405493,57345900
222.45948791503906,228.67145424701283,220.56415801938329,228.51267855827928,66034600
222.5885009765625,225.0593965950336,221.56640705838353,223.09459660515446,49151500
222.24119567871094,226.03187070395737,221.3778623137636,225.26777593230437,48201800
223.2831268310547,225.19832267550643,220.97100689389265,222.64803919770813,39960300
216.86277770996094,223.0747441599071,215.46361045876344,222.280880842846,61777600
215.8208465576172,219.15506035064124,212.97286249707204,217.24978234747041,51391200
216.28721618652344,217.8054725938896,214.35216985326556,217.0215271741731,41601300
216.56507873535156,217.61694112977094,214.09418328948692,215.29490356378676,36311800
217.12078857421875,218.63904514115285,214.46134877521007,217.50779485320817,41643800
220.3756103515625,222.10226187087767,218.93674165630796,219.7405227481965,50036300
216.68417358398438,222.7572001483694,215.35446119036925,222.64804374939,62501000
218.1726531982422,223.86860618805187,216.0391597412521,217.46809553371503,105568600
207.6639404296875,211.8614726265992,194.4957781490091,197.562059997048,119548600
205.63958740234375,208.37841518370308,199.52687447574846,203.72440665766518,69660500
208.20970153808594,212.00037630720823,204.80601788828693,205.31209833985366,63516400
211.6728973388672,212.55606620855394,207.22728444417172,211.47443531656216,47161100
214.5804443359375,215.11629337558463,210.3432107490655,210.47221789303094,42201600
216.11038208007812,218.07745621052726,214.19298467780987,214.65991863613397,38028100
219.8260040283203,220.441953079239,217.58074300671984,217.58074300671984,44155300
220.27305603027344,221.57450454206742,218.2662343099079,219.13056699635618,41960600
223.25347900390625,223.8793724762866,221.30626328939533,223.13426697458056,46414000
224.57479858398438,225.34970708383625,222.19045191126241,222.45869413327577,44340200
224.41583251953125,224.51518597934856,221.58442566604344,224.2469437652095,40687800
225.0317840576172,225.68748051768907,223.97870407222223,224.29662301984854,30299000
224.92250061035156,226.4921913011218,223.58131984717622,225.04172779494317,34765500
223.064697265625,226.84983046212884,222.43880384726458,226.30341677619586,43695300
225.35963439941406,226.73063334528243,222.866020162344,224.187342377279,38677300
225.69740295410156,225.79675641202357,222.4288803537143,225.28014571740593,30602200
226.54185485839844,227.356510742363,223.42234738221904,224.52510403050715,35934600
225.01193237304688,228.35993491185639,224.20720569696516,226.43259292076607,38052200
228.29039001464844,231.3999685703833,227.38634017099784,228.59837969678284,51906300
227.5055389404297,228.89639643358683,225.99545426270925,228.68777538921813,52990800
221.31619262695312,227.50553099413642,219.7266282681139,227.05847075546578,50190600
219.40872192382812,220.33264539565292,216.06070449558098,220.2134333758585,43840200
220.92874145507812,224.00850159902006,220.07435325324454,220.1836359939166,36615400
219.37890625,223.77005891628232,218.3357556594125,222.48846914066658,48423000
219.46835327148438,219.82600453136772,215.29576534565257,219.37894424631622,67180000
218.67355346679688,220.03460793809228,215.31560663834654,217.49131703149231,51591000
221.20692443847656,221.63411098197892,216.4680492147489,220.01475867053273,44587100
221.31619262695312,222.09110108310472,218.38544755210194,221.04795042006705,37455600
221.04795837402344,222.57790161811045,220.46181236980377,222.12091208096655,36766600
214.90829467773438,215.80241517960704,212.52394807405793,215.126845002842,59357400
215.3751983642578,215.48448109873988,213.10014982176025,214.3419921866889,45519300
219.24977111816406,221.25659276615585,216.12031904206836,216.13026348358338,59894900
227.3763885498047,228.32020097310811,223.16406850984052,223.52171975466862,66781300
226.71075439453125,231.56884144729943,226.1345376792504,228.46920754640476,318679900
224.9920654296875,227.95261380296742,224.33636892980346,225.85638298730962,54146000
